1:1:32:13.4585:0:0:0:1
1:4:160:95.0694:0:0:0:4
1:4:192:83.5362:0:0:0:4
1:4:224:95.99:0:0:0:4
1:4:256:112.494:0:0:0:4
1:4:288:117.351:0:0:0:4
1:4:320:133.996:0:0:0:4
1:4:352:130.985:0:0:0:4
1:4:384:118.322:0:0:0:4
1:4:416:162.549:0:0:0:4
1:4:448:123.388:0:0:0:4
1:4:480:132.467:0:0:0:4
1:4:512:134.749:0:0:0:4
1:4:544:141.161:0:0:0:4
1:4:576:147.466:0:0:0:4
1:4:608:157.915:0:0:0:4
1:4:640:215.362:0:0:0:4
1:4:672:171.949:0:0:0:4
1:4:704:155.793:0:0:0:4
1:4:736:229.928:0:0:0:4
1:4:768:199.114:0:0:0:4
1:4:800:277.593:0:0:0:4
1:4:832:187.938:0:0:0:4
1:4:864:194.069:0:0:0:4
1:4:896:211.626:0:0:0:4
1:4:928:211.091:0:0:0:4
1:4:960:241.985:0:0:0:4
1:4:992:294.491:0:0:0:4
1:4:1024:215.429:0:0:0:4
1:4:1056:258.58:0:0:0:4
1:4:1088:192.477:0:0:0:4
1:4:1120:239.029:0:0:0:4
1:4:1152:248.999:0:0:0:4
1:4:1184:347.144:0:0:0:4
1:4:1216:318.983:0:0:0:4
1:4:1248:358.131:0:0:0:4
1:4:1280:355.309:0:0:0:4
1:4:1312:306.26:0:0:0:4
1:4:1344:322.911:0:0:0:4
1:4:1376:263.507:0:0:0:4
1:4:1408:329.924:0:0:0:4
1:4:1440:294.956:0:0:0:4
1:4:1472:306.665:0:0:0:4
1:4:1504:271.261:0:0:0:4
1:4:1536:378.224:0:0:0:4
1:4:1568:386.666:0:0:0:4
1:4:1600:396.335:0:0:0:4
1:4:1632:409.381:0:0:0:4
1:4:1664:414.36:0:0:0:4
1:4:1696:444.025:0:0:0:4
1:4:1728:494.883:0:0:0:4
1:4:1760:452.453:0:0:0:4
1:4:1792:491.013:0:0:0:4
1:4:1824:497.323:0:0:0:4
1:4:1856:444.916:0:0:0:4
1:4:1888:498.265:0:0:0:4
1:4:1920:353.438:0:0:0:4
1:4:1952:508.04:0:0:0:4
1:4:1984:382.985:0:0:0:4
1:4:2016:518.671:0:0:0:4
1:4:2048:488.706:0:0:0:4
1:4:2080:515.98:0:0:0:4
1:4:2112:543.559:0:0:0:4
1:4:2144:554.188:0:0:0:4
1:4:2176:437.457:0:0:0:4
1:4:2208:293.995:0:0:0:4
1:4:2240:368.337:0:0:0:4
1:4:2272:318.721:0:0:0:4
1:4:2304:408.834:0:0:0:4
1:4:2336:354.513:0:0:0:4
1:4:2368:354.095:0:0:0:4
1:4:2400:363.113:0:0:0:4
1:4:2432:334.426:0:0:0:4
1:4:2464:449.744:0:0:0:4
1:4:2496:494.074:0:0:0:4
1:4:2528:444.389:0:0:0:4
1:4:2560:392.43:0:0:0:4
1:4:2592:347.421:0:0:0:4
1:4:2624:435.469:0:0:0:4
1:4:2656:514.02:0:0:0:4
1:4:2688:446.75:0:0:0:4
1:4:2720:451.306:0:0:0:4
1:4:2752:443.559:0:0:0:4
1:4:2784:422.664:0:0:0:4
1:4:2816:456.933:0:0:0:4
1:4:2848:450.706:0:0:0:4
1:4:2880:439.763:0:0:0:4
1:4:2912:469.67:0:0:0:4
1:4:2944:465.143:0:0:0:4
1:4:2976:421.509:0:0:0:4
1:4:3008:534.705:0:0:0:4
1:4:3040:460.124:0:0:0:4
1:4:3072:501.56:0:0:0:4
1:4:3104:425.99:0:0:0:4
1:4:3136:508.858:0:0:0:4
1:4:3168:378.253:0:0:0:4
1:4:3200:407.236:0:0:0:4
1:4:3232:480.928:0:0:0:4
1:7:32:121.59:0:0:0:7
1:7:64:120.038:0:0:0:7
1:7:96:145.193:0:0:0:7
1:7:128:142.837:0:0:0:7
1:7:160:151.275:0:0:0:7
1:7:192:188.608:0:0:0:7
1:7:224:176.305:0:0:0:7
1:7:256:144.664:0:0:0:7
1:7:288:206.1:0:0:0:7
1:7:320:146.603:0:0:0:7
1:7:352:229.819:0:0:0:7
1:7:384:208.615:0:0:0:7
1:7:416:192.251:0:0:0:7
1:7:448:218.044:0:0:0:7
1:7:480:234.115:0:0:0:7
1:7:512:207.202:0:0:0:7
1:7:544:288.808:0:0:0:7
1:7:576:266.832:0:0:0:7
1:7:608:216.353:0:0:0:7
1:7:640:195.419:0:0:0:7
1:7:672:278.542:0:0:0:7
1:7:704:294.871:0:0:0:7
1:7:736:288.611:0:0:0:7
1:7:768:247.104:0:0:0:7
1:7:800:317.343:0:0:0:7
1:7:832:290.371:0:0:0:7
1:7:864:303.915:0:0:0:7
1:7:896:348.926:0:0:0:7
1:7:928:376.652:0:0:0:7
1:7:960:309.128:0:0:0:7
1:7:992:345.872:0:0:0:7
1:7:1024:397.193:0:0:0:7
1:7:1056:338.399:0:0:0:7
1:7:1088:292.682:0:0:0:7
1:7:1120:359.439:0:0:0:7
1:7:1152:350.115:0:0:0:7
1:7:1184:390.725:0:0:0:7
1:7:1216:386.646:0:0:0:7
1:7:1248:439.865:0:0:0:7
1:7:1280:428.376:0:0:0:7
1:7:1312:363.037:0:0:0:7
1:7:1344:480.156:0:0:0:7
1:7:1376:502.12:0:0:0:7
1:7:1408:547.041:0:0:0:7
1:7:1440:365.069:0:0:0:7
1:7:1472:406.638:0:0:0:7
1:7:1504:462.223:0:0:0:7
1:7:1536:577.566:0:0:0:7
1:7:1568:568.482:0:0:0:7
1:7:1600:456.048:0:0:0:7
1:7:1632:455.082:0:0:0:7
1:7:1664:407.228:0:0:0:7
1:7:1696:519.793:0:0:0:7
1:7:1728:532.692:0:0:0:7
1:7:1760:459.272:0:0:0:7
1:7:1792:438.001:0:0:0:7
1:7:1824:539.357:0:0:0:7
1:7:1856:554.455:0:0:0:7
1:7:1888:561.857:0:0:0:7
1:7:1920:580.381:0:0:0:7
1:7:1952:572.419:0:0:0:7
1:7:1984:551.44:0:0:0:7
1:7:2016:590.815:0:0:0:7
1:7:2048:598.473:0:0:0:7
1:7:2080:688.842:0:0:0:7
1:7:2112:641.868:0:0:0:7
1:7:2144:539.909:0:0:0:7
1:7:2176:735.893:0:0:0:7
1:7:2208:701.276:0:0:0:7
1:7:2240:603.589:0:0:0:7
1:7:2272:712.849:0:0:0:7
1:7:2304:648.558:0:0:0:7
1:7:2336:812.609:0:0:0:7
1:7:2368:687.855:0:0:0:7
1:7:2400:666.383:0:0:0:7
1:7:2432:639.396:0:0:0:7
1:7:2464:752.49:0:0:0:7
1:7:2496:707.437:0:0:0:7
1:7:2528:787.126:0:0:0:7
1:7:2560:759.904:0:0:0:7
1:7:2592:591.643:0:0:0:7
1:7:2624:676.893:0:0:0:7
1:7:2656:784.438:0:0:0:7
1:7:2688:667.086:0:0:0:7
1:7:2720:712.298:0:0:0:7
1:7:2752:762.834:0:0:0:7
1:7:2784:811.166:0:0:0:7
1:7:2816:759.019:0:0:0:7
1:7:2848:719.565:0:0:0:7
1:7:2880:1045.75:0:0:0:7
1:7:2912:770.213:0:0:0:7
1:7:2944:836.078:0:0:0:7
1:7:2976:697.007:0:0:0:7
1:7:3008:777.567:0:0:0:7
1:7:3040:668.762:0:0:0:7
1:7:3072:940.114:0:0:0:7
1:7:3104:1082.25:0:0:0:7
1:7:3136:837.382:0:0:0:7
1:7:3168:867.703:0:0:0:7
1:7:3200:827.906:0:0:0:7
1:7:3232:865.804:0:0:0:7
1:10:32:193.019:0:0:0:10
1:10:64:173.109:0:0:0:10
1:10:96:251.775:0:0:0:10
1:10:128:228.797:0:0:0:10
1:10:160:282.766:0:0:0:10
1:10:192:234.262:0:0:0:10
1:10:224:282.303:0:0:0:10
1:10:256:248.642:0:0:0:10
1:10:288:257.121:0:0:0:10
1:10:320:246.349:0:0:0:10
1:10:352:322.352:0:0:0:10
1:10:384:314.202:0:0:0:10
1:10:416:362.694:0:0:0:10
1:10:448:309.491:0:0:0:10
1:10:480:329.436:0:0:0:10
1:10:512:392.32:0:0:0:10
1:10:544:384.922:0:0:0:10
1:10:576:330.958:0:0:0:10
1:10:608:436.022:0:0:0:10
1:10:640:376.951:0:0:0:10
1:10:672:444.403:0:0:0:10
1:10:704:460.086:0:0:0:10
1:10:736:418.691:0:0:0:10
1:10:768:421.254:0:0:0:10
1:10:800:523.968:0:0:0:10
1:10:832:414.922:0:0:0:10
1:10:864:439.765:0:0:0:10
1:10:896:478.206:0:0:0:10
1:10:928:563.586:0:0:0:10
1:10:960:569.533:0:0:0:10
1:10:992:496.03:0:0:0:10
1:10:1024:517.51:0:0:0:10
1:10:1056:503.417:0:0:0:10
1:10:1088:571.355:0:0:0:10
1:10:1120:572.575:0:0:0:10
1:10:1152:567.142:0:0:0:10
1:10:1184:627.446:0:0:0:10
1:10:1216:490.062:0:0:0:10
1:10:1248:495.626:0:0:0:10
1:10:1280:574.671:0:0:0:10
1:10:1312:598.661:0:0:0:10
1:10:1344:663.006:0:0:0:10
1:10:1376:712.857:0:0:0:10
1:10:1408:704.582:0:0:0:10
1:10:1440:665.442:0:0:0:10
1:10:1472:624.254:0:0:0:10
1:10:1504:527.465:0:0:0:10
1:10:1536:687.986:0:0:0:10
1:10:1568:769.085:0:0:0:10
1:10:1600:592.08:0:0:0:10
1:10:1632:716.131:0:0:0:10
1:10:1664:853.727:0:0:0:10
1:10:1696:795.04:0:0:0:10
1:10:1728:712.441:0:0:0:10
1:10:1760:739.518:0:0:0:10
1:10:1792:636.597:0:0:0:10
1:10:1824:728.108:0:0:0:10
1:10:1856:780.374:0:0:0:10
1:10:1888:772.395:0:0:0:10
1:10:1920:874.441:0:0:0:10
1:10:1952:816.841:0:0:0:10
1:10:1984:812.424:0:0:0:10
1:10:2016:867.148:0:0:0:10
1:10:2048:805.551:0:0:0:10
1:10:2080:905.187:0:0:0:10
1:10:2112:989.368:0:0:0:10
1:10:2144:1137.77:0:0:0:10
1:10:2176:807.688:0:0:0:10
1:10:2208:818.233:0:0:0:10
1:10:2240:987.559:0:0:0:10
1:10:2272:858.406:0:0:0:10
1:10:2304:907.999:0:0:0:10
1:10:2336:989.089:0:0:0:10
1:10:2368:906.923:0:0:0:10
1:10:2400:1056.26:0:0:0:10
1:10:2432:926.957:0:0:0:10
1:10:2464:977.234:0:0:0:10
1:10:2496:1118.91:0:0:0:10
1:10:2528:1040.75:0:0:0:10
1:10:2560:1045.2:0:0:0:10
1:10:2592:922.463:0:0:0:10
1:10:2624:1117.82:0:0:0:10
1:10:2656:1142.07:0:0:0:10
1:10:2688:1131.35:0:0:0:10
1:10:2720:1269.12:0:0:0:10
1:10:2752:1090.36:0:0:0:10
1:10:2784:952.222:0:0:0:10
1:10:2816:1115.81:0:0:0:10
1:10:2848:1291.59:0:0:0:10
1:10:2880:1090.7:0:0:0:10
1:10:2912:1151.8:0:0:0:10
1:10:2944:1119.67:0:0:0:10
1:10:2976:1048.63:0:0:0:10
1:10:3008:1251.1:0:0:0:10
1:10:3040:1073.79:0:0:0:10
1:10:3072:1149.07:0:0:0:10
1:10:3104:1443.87:0:0:0:10
1:10:3136:1314.36:0:0:0:10
1:10:3168:1093.21:0:0:0:10
1:10:3200:1406.67:0:0:0:10
1:10:3232:1314.11:0:0:0:10
1:13:32:266.849:0:0:0:13
1:13:64:270.523:0:0:0:13
1:13:96:317.19:0:0:0:13
1:13:128:321.105:0:0:0:13
1:13:160:330.177:0:0:0:13
1:13:192:353.815:0:0:0:13
1:13:224:433.859:0:0:0:13
1:13:256:338.852:0:0:0:13
1:13:288:431.642:0:0:0:13
1:13:320:368.433:0:0:0:13
1:13:352:402.26:0:0:0:13
1:13:384:410.247:0:0:0:13
1:13:416:459.06:0:0:0:13
1:13:448:436.579:0:0:0:13
1:13:480:483.979:0:0:0:13
1:13:512:517.846:0:0:0:13
1:13:544:483.216:0:0:0:13
1:13:576:629.654:0:0:0:13
1:13:608:484.571:0:0:0:13
1:13:640:527.707:0:0:0:13
1:13:672:490.38:0:0:0:13
1:13:704:692.651:0:0:0:13
1:13:736:724.336:0:0:0:13
1:13:768:616.29:0:0:0:13
1:13:800:636.595:0:0:0:13
1:13:832:572.629:0:0:0:13
1:13:864:769.212:0:0:0:13
1:13:896:672.201:0:0:0:13
1:13:928:667.465:0:0:0:13
1:13:960:820.423:0:0:0:13
1:13:992:936.935:0:0:0:13
1:13:1024:847.956:0:0:0:13
1:13:1056:862.851:0:0:0:13
1:13:1088:892.364:0:0:0:13
1:13:1120:837.437:0:0:0:13
1:13:1152:765.52:0:0:0:13
1:13:1184:877.748:0:0:0:13
1:13:1216:873.024:0:0:0:13
1:13:1248:825.822:0:0:0:13
1:13:1280:839.463:0:0:0:13
1:13:1312:824.745:0:0:0:13
1:13:1344:1057.74:0:0:0:13
1:13:1376:848.879:0:0:0:13
1:13:1408:1037.88:0:0:0:13
1:13:1440:992.22:0:0:0:13
1:13:1472:905.785:0:0:0:13
1:13:1504:899.841:0:0:0:13
1:13:1536:1083.31:0:0:0:13
1:13:1568:1128.03:0:0:0:13
1:13:1600:945.136:0:0:0:13
1:13:1632:1066.95:0:0:0:13
1:13:1664:1006.88:0:0:0:13
1:13:1696:1158.16:0:0:0:13
1:13:1728:1043.44:0:0:0:13
1:13:1760:1075.93:0:0:0:13
1:13:1792:1097.74:0:0:0:13
1:13:1824:1095.26:0:0:0:13
1:13:1856:1182.1:0:0:0:13
1:13:1888:1110.6:0:0:0:13
1:13:1920:1326.15:0:0:0:13
1:13:1952:958.642:0:0:0:13
1:13:1984:968.97:0:0:0:13
1:13:2016:1254.55:0:0:0:13
1:13:2048:1164.13:0:0:0:13
1:13:2080:1023.64:0:0:0:13
1:13:2112:1146.06:0:0:0:13
1:13:2144:1236.85:0:0:0:13
1:13:2176:1424.43:0:0:0:13
1:13:2208:1779.92:0:0:0:13
1:13:2240:1843.83:0:0:0:13
1:13:2272:1696.06:0:0:0:13
1:13:2304:1378.28:0:0:0:13
1:13:2336:1194.36:0:0:0:13
1:13:2368:1345.46:0:0:0:13
1:13:2400:1372.1:0:0:0:13
1:13:2432:1436.06:0:0:0:13
1:13:2464:1349.2:0:0:0:13
1:13:2496:1376.21:0:0:0:13
1:13:2528:1408.01:0:0:0:13
1:13:2560:1328.81:0:0:0:13
1:13:2592:1155.54:0:0:0:13
1:13:2624:1427.48:0:0:0:13
1:13:2656:1329.05:0:0:0:13
1:13:2688:1439.16:0:0:0:13
1:13:2720:1615.23:0:0:0:13
1:13:2752:1501.27:0:0:0:13
1:13:2784:1671.78:0:0:0:13
1:13:2816:1451.93:0:0:0:13
1:13:2848:1244:0:0:0:13
1:13:2880:1499.32:0:0:0:13
1:13:2912:1457.77:0:0:0:13
1:13:2944:1504.53:0:0:0:13
1:13:2976:1538.92:0:0:0:13
1:13:3008:1592.58:0:0:0:13
1:13:3040:1392.78:0:0:0:13
1:13:3072:1647.16:0:0:0:13
1:13:3104:1707.14:0:0:0:13
1:13:3136:1918.8:0:0:0:13
1:13:3168:1613.43:0:0:0:13
1:13:3200:1650.24:0:0:0:13
1:13:3232:1663.31:0:0:0:13
1:16:32:362.903:0:0:0:16
1:16:64:391.128:0:0:0:16
1:16:96:377.455:0:0:0:16
1:16:128:397.121:0:0:0:16
1:16:160:422.877:0:0:0:16
1:16:192:394.597:0:0:0:16
1:16:224:492.04:0:0:0:16
1:16:256:610.146:0:0:0:16
1:16:288:624.932:0:0:0:16
1:16:320:477.501:0:0:0:16
1:16:352:581.847:0:0:0:16
1:16:384:576.406:0:0:0:16
1:16:416:647.531:0:0:0:16
1:16:448:640.77:0:0:0:16
1:16:480:699.082:0:0:0:16
1:16:512:663.414:0:0:0:16
1:16:544:678.316:0:0:0:16
1:16:576:662.019:0:0:0:16
1:16:608:717.685:0:0:0:16
1:16:640:729.092:0:0:0:16
1:16:672:842.666:0:0:0:16
1:16:704:846.867:0:0:0:16
1:16:736:900.779:0:0:0:16
1:16:768:862.683:0:0:0:16
1:16:800:913.593:0:0:0:16
1:16:832:894.65:0:0:0:16
1:16:864:739.441:0:0:0:16
1:16:896:938.129:0:0:0:16
1:16:928:951.784:0:0:0:16
1:16:960:921.353:0:0:0:16
1:16:992:943.115:0:0:0:16
1:16:1024:919.162:0:0:0:16
1:16:1056:993.897:0:0:0:16
1:16:1088:863.803:0:0:0:16
1:16:1120:939.928:0:0:0:16
1:16:1152:1071.37:0:0:0:16
1:16:1184:1018.51:0:0:0:16
1:16:1216:1057.98:0:0:0:16
1:16:1248:1116.65:0:0:0:16
1:16:1280:1080.41:0:0:0:16
1:16:1312:1158.43:0:0:0:16
1:16:1344:1063.44:0:0:0:16
1:16:1376:1090.86:0:0:0:16
1:16:1408:1455.69:0:0:0:16
1:16:1440:1286.1:0:0:0:16
1:16:1472:1099.04:0:0:0:16
1:16:1504:1093.33:0:0:0:16
1:16:1536:1147.56:0:0:0:16
1:16:1568:1153.6:0:0:0:16
1:16:1600:1149.37:0:0:0:16
1:16:1632:1438.29:0:0:0:16
1:16:1664:1521.88:0:0:0:16
1:16:1696:1386.4:0:0:0:16
1:16:1728:1353.05:0:0:0:16
1:16:1760:1438.49:0:0:0:16
1:16:1792:1397.95:0:0:0:16
1:16:1824:1327.08:0:0:0:16
1:16:1856:1391.31:0:0:0:16
1:16:1888:1419.66:0:0:0:16
1:16:1920:1583.78:0:0:0:16
1:16:1952:1361.92:0:0:0:16
1:16:1984:1414.67:0:0:0:16
1:16:2016:1731.83:0:0:0:16
1:16:2048:1449.51:0:0:0:16
1:16:2080:1546.17:0:0:0:16
1:16:2112:1458.13:0:0:0:16
1:16:2144:1543.59:0:0:0:16
1:16:2176:1648.67:0:0:0:16
1:16:2208:1908.49:0:0:0:16
1:16:2240:1683.94:0:0:0:16
1:16:2272:1602.84:0:0:0:16
1:16:2304:1564.67:0:0:0:16
1:16:2336:1514.72:0:0:0:16
1:16:2368:1647.48:0:0:0:16
1:16:2400:1650.53:0:0:0:16
1:16:2432:1924.45:0:0:0:16
1:16:2464:1797.34:0:0:0:16
1:16:2496:1858.16:0:0:0:16
1:16:2528:2053.6:0:0:0:16
1:16:2560:1789.71:0:0:0:16
1:16:2592:1911.85:0:0:0:16
1:16:2624:1717.33:0:0:0:16
1:16:2656:1998.48:0:0:0:16
1:16:2688:2055.49:0:0:0:16
1:16:2720:1877.38:0:0:0:16
1:16:2752:1796.65:0:0:0:16
1:16:2784:2060.33:0:0:0:16
1:16:2816:1827.34:0:0:0:16
1:16:2848:1956.69:0:0:0:16
1:16:2880:1885.75:0:0:0:16
1:16:2912:1897.9:0:0:0:16
1:16:2944:1872.28:0:0:0:16
1:16:2976:1980.32:0:0:0:16
1:16:3008:2112.99:0:0:0:16
1:16:3040:2242:0:0:0:16
1:16:3072:2018.01:0:0:0:16
1:16:3104:2108.02:0:0:0:16
1:16:3136:1962.92:0:0:0:16
1:16:3168:2133.35:0:0:0:16
1:16:3200:2184.8:0:0:0:16
1:16:3232:2172.18:0:0:0:16
1:19:32:426.147:0:0:0:19
1:19:64:448.371:0:0:0:19
1:19:96:489.876:0:0:0:19
1:19:128:518.035:0:0:0:19
1:19:160:539.675:0:0:0:19
1:19:192:535.295:0:0:0:19
1:19:224:801.294:0:0:0:19
1:19:256:702.339:0:0:0:19
1:19:288:715.855:0:0:0:19
1:19:320:672.283:0:0:0:19
1:19:352:623.85:0:0:0:19
1:19:384:726.918:0:0:0:19
1:19:416:847.612:0:0:0:19
1:19:448:861.842:0:0:0:19
1:19:480:883.276:0:0:0:19
1:19:512:919.193:0:0:0:19
1:19:544:929.52:0:0:0:19
1:19:576:983.607:0:0:0:19
1:19:608:1034.5:0:0:0:19
1:19:640:1003.66:0:0:0:19
1:19:672:957.932:0:0:0:19
1:19:704:1056.83:0:0:0:19
1:19:736:1054.33:0:0:0:19
1:19:768:806.759:0:0:0:19
1:19:800:1109.47:0:0:0:19
1:19:832:1093.89:0:0:0:19
1:19:864:1034.72:0:0:0:19
1:19:896:1127.82:0:0:0:19
1:19:928:1248.35:0:0:0:19
1:19:960:1042.07:0:0:0:19
1:19:992:1147.61:0:0:0:19
1:19:1024:1145.24:0:0:0:19
1:19:1056:1273.58:0:0:0:19
1:19:1088:1238.78:0:0:0:19
1:19:1120:1173.15:0:0:0:19
1:19:1152:1143.1:0:0:0:19
1:19:1184:1222.03:0:0:0:19
1:19:1216:1437.2:0:0:0:19
1:19:1248:1667.09:0:0:0:19
1:19:1280:1388.04:0:0:0:19
1:19:1312:1455.63:0:0:0:19
1:19:1344:1320.03:0:0:0:19
1:19:1376:1417.37:0:0:0:19
1:19:1408:1483.91:0:0:0:19
1:19:1440:1357.98:0:0:0:19
1:19:1472:1522.66:0:0:0:19
1:19:1504:1595.35:0:0:0:19
1:19:1536:1593.11:0:0:0:19
1:19:1568:1483.88:0:0:0:19
1:19:1600:1656.68:0:0:0:19
1:19:1632:1821.52:0:0:0:19
1:19:1664:1721.52:0:0:0:19
1:19:1696:1548.98:0:0:0:19
1:19:1728:1690.06:0:0:0:19
